millis,stamp,datetime,ambient_temp,object_temp
47339999, 1737254781, "2025/1/19 2:46:21", 3.13, 0.73
47349999, 1737254791, "2025/1/19 2:46:31", 3.17, 0.79
47359998, 1737254801, "2025/1/19 2:46:41", 3.11, 0.67
47369999, 1737254811, "2025/1/19 2:46:51", 3.13, 0.67
47379998, 1737254821, "2025/1/19 2:47:1", 3.15, 0.75
47389999, 1737254831, "2025/1/19 2:47:11", 3.11, 0.75
47399999, 1737254841, "2025/1/19 2:47:21", 3.13, 0.79
47409999, 1737254851, "2025/1/19 2:47:31", 3.11, 0.77
47420000, 1737254861, "2025/1/19 2:47:41", 3.15, 0.73
47429999, 1737254871, "2025/1/19 2:47:51", 3.11, 0.71
47440000, 1737254881, "2025/1/19 2:48:1", 3.15, 0.75
47449999, 1737254891, "2025/1/19 2:48:11", 3.11, 0.71
47459999, 1737254901, "2025/1/19 2:48:21", 3.15, 0.75
47470000, 1737254911, "2025/1/19 2:48:31", 3.15, 0.69
47479999, 1737254921, "2025/1/19 2:48:41", 3.11, 0.81
47489999, 1737254931, "2025/1/19 2:48:51", 3.11, 0.77
47499999, 1737254941, "2025/1/19 2:49:1", 3.11, 0.63
47509998, 1737254951, "2025/1/19 2:49:11", 3.11, 0.77
47520000, 1737254961, "2025/1/19 2:49:21", 3.15, 0.83
47529999, 1737254971, "2025/1/19 2:49:31", 3.11, 0.77
47539999, 1737254981, "2025/1/19 2:49:41", 3.11, 0.79
47550000, 1737254991, "2025/1/19 2:49:51", 3.11, 0.71
47560000, 1737255001, "2025/1/19 2:50:1", 3.09, 0.77
47569999, 1737255011, "2025/1/19 2:50:11", 3.11, 0.79
47579999, 1737255021, "2025/1/19 2:50:21", 3.11, 0.63
47589999, 1737255031, "2025/1/19 2:50:31", 3.09, 0.73
47599998, 1737255041, "2025/1/19 2:50:41", 3.11, 0.77
47609999, 1737255051, "2025/1/19 2:50:51", 3.11, 0.65
47619999, 1737255061, "2025/1/19 2:51:1", 3.07, 0.71
47630000, 1737255071, "2025/1/19 2:51:11", 3.11, 0.73
47639999, 1737255081, "2025/1/19 2:51:21", 3.11, 0.73
47649999, 1737255091, "2025/1/19 2:51:31", 3.11, 0.77
47659999, 1737255101, "2025/1/19 2:51:41", 3.11, 0.77
47669999, 1737255111, "2025/1/19 2:51:51", 3.11, 0.75
47679998, 1737255121, "2025/1/19 2:52:1", 3.11, 0.69
47689999, 1737255131, "2025/1/19 2:52:11", 3.09, 0.81
47699999, 1737255141, "2025/1/19 2:52:21", 3.11, 0.75
47709999, 1737255151, "2025/1/19 2:52:31", 3.09, 0.75
47719999, 1737255161, "2025/1/19 2:52:41", 3.09, 0.75
47729999, 1737255171, "2025/1/19 2:52:51", 3.11, 0.73
47739999, 1737255181, "2025/1/19 2:53:1", 3.11, 0.69
47749999, 1737255191, "2025/1/19 2:53:11", 3.11, 0.71
47759998, 1737255201, "2025/1/19 2:53:21", 3.11, 0.77
47769999, 1737255211, "2025/1/19 2:53:31", 3.09, 0.77
47779999, 1737255221, "2025/1/19 2:53:41", 3.11, 0.79
47789999, 1737255231, "2025/1/19 2:53:51", 3.09, 0.73
47799999, 1737255241, "2025/1/19 2:54:1", 3.11, 0.75
47809999, 1737255251, "2025/1/19 2:54:11", 3.11, 0.79
47819999, 1737255261, "2025/1/19 2:54:21", 3.11, 0.73
47829999, 1737255271, "2025/1/19 2:54:31", 3.09, 0.79
47839998, 1737255281, "2025/1/19 2:54:41", 3.11, 0.77
47849999, 1737255291, "2025/1/19 2:54:51", 3.11, 0.67
47859999, 1737255301, "2025/1/19 2:55:1", 3.11, 0.79
47870000, 1737255311, "2025/1/19 2:55:11", 3.11, 0.81
47879999, 1737255321, "2025/1/19 2:55:21", 3.09, 0.73
47889999, 1737255331, "2025/1/19 2:55:31", 3.11, 0.79
47899999, 1737255341, "2025/1/19 2:55:41", 3.11, 0.77
47909999, 1737255351, "2025/1/19 2:55:51", 3.11, 0.79
47919998, 1737255361, "2025/1/19 2:56:1", 3.11, 0.75
47929999, 1737255371, "2025/1/19 2:56:11", 3.11, 0.75
47939999, 1737255381, "2025/1/19 2:56:21", 3.11, 0.81
47949999, 1737255391, "2025/1/19 2:56:31", 3.11, 0.67
47959999, 1737255401, "2025/1/19 2:56:41", 3.11, 0.81
47969999, 1737255411, "2025/1/19 2:56:51", 3.11, 0.79
47979999, 1737255421, "2025/1/19 2:57:1", 3.11, 0.79
47989999, 1737255431, "2025/1/19 2:57:11", 3.11, 0.81
47999998, 1737255441, "2025/1/19 2:57:21", 3.11, 0.73
48009999, 1737255451, "2025/1/19 2:57:31", 3.11, 0.73
48019999, 1737255461, "2025/1/19 2:57:41", 3.09, 0.75
48030000, 1737255471, "2025/1/19 2:57:51", 3.11, 0.81
48039999, 1737255481, "2025/1/19 2:58:1", 3.11, 0.77
48049999, 1737255491, "2025/1/19 2:58:11", 3.11, 0.71
48059999, 1737255501, "2025/1/19 2:58:21", 3.11, 0.83
48069998, 1737255511, "2025/1/19 2:58:31", 3.09, 0.79
48080000, 1737255521, "2025/1/19 2:58:41", 3.07, 0.69
48089999, 1737255531, "2025/1/19 2:58:51", 3.11, 0.65
48099999, 1737255541, "2025/1/19 2:59:1", 3.11, 0.73
48109999, 1737255551, "2025/1/19 2:59:11", 3.11, 0.79
48119999, 1737255561, "2025/1/19 2:59:21", 3.15, 0.79
48129999, 1737255571, "2025/1/19 2:59:31", 3.11, 0.79
48139999, 1737255581, "2025/1/19 2:59:41", 3.11, 0.63
48149999, 1737255591, "2025/1/19 2:59:51", 3.11, 0.75
48160000, 1737255601, "2025/1/19 3:0:1", 3.11, 0.73
48169999, 1737255611, "2025/1/19 3:0:11", 3.11, 0.69
48179999, 1737255621, "2025/1/19 3:0:21", 3.11, 0.63
48189999, 1737255631, "2025/1/19 3:0:31", 3.11, 0.73
48199999, 1737255641, "2025/1/19 3:0:41", 3.11, 0.81
48209999, 1737255651, "2025/1/19 3:0:51", 3.11, 0.71
48219999, 1737255661, "2025/1/19 3:1:1", 3.11, 0.71
48229999, 1737255671, "2025/1/19 3:1:11", 3.11, 0.75
48239998, 1737255681, "2025/1/19 3:1:21", 3.11, 0.67
48249999, 1737255691, "2025/1/19 3:1:31", 3.11, 0.73
48259999, 1737255701, "2025/1/19 3:1:41", 3.11, 0.73
48269999, 1737255711, "2025/1/19 3:1:51", 3.11, 0.59
48279999, 1737255721, "2025/1/19 3:2:1", 3.15, 0.77
48289999, 1737255731, "2025/1/19 3:2:11", 3.11, 0.71
48299999, 1737255741, "2025/1/19 3:2:21", 3.11, 0.67
48309999, 1737255751, "2025/1/19 3:2:31", 3.11, 0.65
48320000, 1737255761, "2025/1/19 3:2:41", 3.11, 0.73
48329999, 1737255771, "2025/1/19 3:2:51", 3.11, 0.73
48339999, 1737255781, "2025/1/19 3:3:1", 3.11, 0.71
48349999, 1737255791, "2025/1/19 3:3:11", 3.11, 0.69
48360000, 1737255801, "2025/1/19 3:3:21", 3.09, 0.69
48369999, 1737255811, "2025/1/19 3:3:31", 3.11, 0.73
48379999, 1737255821, "2025/1/19 3:3:41", 3.15, 0.67
48389999, 1737255831, "2025/1/19 3:3:51", 3.15, 0.81
48399998, 1737255841, "2025/1/19 3:4:1", 3.13, 0.81
48409999, 1737255851, "2025/1/19 3:4:11", 3.11, 0.53
48419999, 1737255861, "2025/1/19 3:4:21", 3.11, 0.75
48429999, 1737255871, "2025/1/19 3:4:31", 3.11, 0.73
48439999, 1737255881, "2025/1/19 3:4:41", 3.11, 0.81
48449999, 1737255891, "2025/1/19 3:4:51", 3.11, 0.63
48459999, 1737255901, "2025/1/19 3:5:1", 3.11, 0.73
48469999, 1737255911, "2025/1/19 3:5:11", 3.11, 0.77
48479998, 1737255921, "2025/1/19 3:5:21", 3.15, 0.75
48489999, 1737255931, "2025/1/19 3:5:31", 3.07, 0.69
48499999, 1737255941, "2025/1/19 3:5:41", 3.11, 0.77
48510000, 1737255951, "2025/1/19 3:5:51", 3.11, 0.77
48519999, 1737255961, "2025/1/19 3:6:1", 3.11, 0.89
48529999, 1737255971, "2025/1/19 3:6:11", 3.11, 0.73
48539999, 1737255981, "2025/1/19 3:6:21", 3.11, 0.77
48549999, 1737255991, "2025/1/19 3:6:31", 3.13, 0.69
48559998, 1737256001, "2025/1/19 3:6:41", 3.11, 0.81
48569999, 1737256011, "2025/1/19 3:6:51", 3.11, 0.71
48579999, 1737256021, "2025/1/19 3:7:1", 3.11, 0.73
48589999, 1737256031, "2025/1/19 3:7:11", 3.11, 0.81
48599999, 1737256041, "2025/1/19 3:7:21", 3.11, 0.77
48609999, 1737256051, "2025/1/19 3:7:31", 3.11, 0.81
48619999, 1737256061, "2025/1/19 3:7:41", 3.11, 0.73
48630000, 1737256071, "2025/1/19 3:7:51", 3.13, 0.75
48639998, 1737256081, "2025/1/19 3:8:1", 3.11, 0.77
48649999, 1737256091, "2025/1/19 3:8:11", 3.15, 0.79
48659999, 1737256101, "2025/1/19 3:8:21", 3.13, 0.71
48669999, 1737256111, "2025/1/19 3:8:31", 3.13, 0.69
48679999, 1737256121, "2025/1/19 3:8:41", 3.11, 0.67
48689999, 1737256131, "2025/1/19 3:8:51", 3.15, 0.81
48699999, 1737256141, "2025/1/19 3:9:1", 3.11, 0.89
48709999, 1737256151, "2025/1/19 3:9:11", 3.11, 0.77
48720000, 1737256161, "2025/1/19 3:9:21", 3.11, 0.81
48729999, 1737256171, "2025/1/19 3:9:31", 3.13, 0.77
48739999, 1737256181, "2025/1/19 3:9:41", 3.13, 0.85
48749999, 1737256191, "2025/1/19 3:9:51", 3.15, 0.71
48759999, 1737256201, "2025/1/19 3:10:1", 3.15, 0.67
48769999, 1737256211, "2025/1/19 3:10:11", 3.11, 0.69
48780000, 1737256221, "2025/1/19 3:10:21", 3.17, 0.75
48789999, 1737256231, "2025/1/19 3:10:31", 3.17, 0.67
48800000, 1737256241, "2025/1/19 3:10:41", 3.17, 0.75
48809999, 1737256251, "2025/1/19 3:10:51", 3.15, 0.81
48819999, 1737256261, "2025/1/19 3:11:1", 3.17, 0.75
48830000, 1737256271, "2025/1/19 3:11:11", 3.15, 0.69
48839999, 1737256281, "2025/1/19 3:11:21", 3.15, 0.77
48849999, 1737256291, "2025/1/19 3:11:31", 3.15, 0.73
48859999, 1737256301, "2025/1/19 3:11:41", 3.17, 0.79
48869999, 1737256311, "2025/1/19 3:11:51", 3.17, 0.69
48879998, 1737256321, "2025/1/19 3:12:1", 3.19, 0.75
48889999, 1737256331, "2025/1/19 3:12:11", 3.17, 0.89
48899999, 1737256341, "2025/1/19 3:12:21", 3.17, 0.75
48909999, 1737256351, "2025/1/19 3:12:31", 3.17, 0.75
48919999, 1737256361, "2025/1/19 3:12:41", 3.19, 0.77
48929999, 1737256371, "2025/1/19 3:12:51", 3.17, 0.79
48939999, 1737256381, "2025/1/19 3:13:1", 3.17, 0.89
48949999, 1737256391, "2025/1/19 3:13:11", 3.19, 0.77
48960000, 1737256401, "2025/1/19 3:13:21", 3.19, 0.73
48969999, 1737256411, "2025/1/19 3:13:31", 3.19, 0.85
48979999, 1737256421, "2025/1/19 3:13:41", 3.19, 0.79
48989999, 1737256431, "2025/1/19 3:13:51", 3.17, 0.81
48999999, 1737256441, "2025/1/19 3:14:1", 3.17, 0.69
49009999, 1737256451, "2025/1/19 3:14:11", 3.19, 0.77
49019999, 1737256461, "2025/1/19 3:14:21", 3.19, 0.71
49029999, 1737256471, "2025/1/19 3:14:31", 3.25, 0.81
49039998, 1737256481, "2025/1/19 3:14:41", 3.21, 0.85
49049999, 1737256491, "2025/1/19 3:14:51", 3.19, 0.79
49059999, 1737256501, "2025/1/19 3:15:1", 3.17, 0.85
49070000, 1737256511, "2025/1/19 3:15:11", 3.19, 0.73
49079999, 1737256521, "2025/1/19 3:15:21", 3.19, 0.75
49089999, 1737256531, "2025/1/19 3:15:31", 3.21, 0.85
49099999, 1737256541, "2025/1/19 3:15:41", 3.21, 0.71
49109999, 1737256551, "2025/1/19 3:15:51", 3.19, 0.73
49119998, 1737256561, "2025/1/19 3:16:1", 3.23, 0.89
49129999, 1737256571, "2025/1/19 3:16:11", 3.17, 0.73
49139999, 1737256581, "2025/1/19 3:16:21", 3.23, 0.73
49149999, 1737256591, "2025/1/19 3:16:31", 3.21, 0.81
49159999, 1737256601, "2025/1/19 3:16:41", 3.21, 0.81
49169999, 1737256611, "2025/1/19 3:16:51", 3.19, 0.79
49180000, 1737256621, "2025/1/19 3:17:1", 3.21, 0.79
49189999, 1737256631, "2025/1/19 3:17:11", 3.19, 0.69
49200000, 1737256641, "2025/1/19 3:17:21", 3.21, 0.73
49209999, 1737256651, "2025/1/19 3:17:31", 3.19, 0.69
49219999, 1737256661, "2025/1/19 3:17:41", 3.21, 0.77
49230000, 1737256671, "2025/1/19 3:17:51", 3.19, 0.77
49239999, 1737256681, "2025/1/19 3:18:1", 3.19, 0.75
49249999, 1737256691, "2025/1/19 3:18:11", 3.21, 0.75
49260000, 1737256701, "2025/1/19 3:18:21", 3.19, 0.67
49269999, 1737256711, "2025/1/19 3:18:31", 3.21, 0.71
49280000, 1737256721, "2025/1/19 3:18:41", 3.21, 0.79
49289999, 1737256731, "2025/1/19 3:18:51", 3.21, 0.75
49299999, 1737256741, "2025/1/19 3:19:1", 3.21, 0.73
49309999, 1737256751, "2025/1/19 3:19:11", 3.21, 0.71
49319999, 1737256761, "2025/1/19 3:19:21", 3.19, 0.73
49329999, 1737256771, "2025/1/19 3:19:31", 3.21, 0.77
49339999, 1737256781, "2025/1/19 3:19:41", 3.21, 0.69
49349999, 1737256791, "2025/1/19 3:19:51", 3.21, 0.77
49360000, 1737256801, "2025/1/19 3:20:1", 3.21, 0.75
49369999, 1737256811, "2025/1/19 3:20:11", 3.19, 0.75
49379999, 1737256821, "2025/1/19 3:20:21", 3.19, 0.75
49389998, 1737256831, "2025/1/19 3:20:31", 3.21, 0.73
49399999, 1737256841, "2025/1/19 3:20:41", 3.19, 0.71
49409999, 1737256851, "2025/1/19 3:20:51", 3.23, 0.67
49419999, 1737256861, "2025/1/19 3:21:1", 3.19, 0.69
49429999, 1737256871, "2025/1/19 3:21:11", 3.23, 0.77
49439998, 1737256881, "2025/1/19 3:21:21", 3.19, 0.69
49449999, 1737256891, "2025/1/19 3:21:31", 3.17, 0.73
49459999, 1737256901, "2025/1/19 3:21:41", 3.23, 0.89
49469999, 1737256911, "2025/1/19 3:21:51", 3.17, 0.71
49479999, 1737256921, "2025/1/19 3:22:1", 3.19, 0.77
49489999, 1737256931, "2025/1/19 3:22:11", 3.19, 0.71
49499999, 1737256941, "2025/1/19 3:22:21", 3.19, 0.73
49509999, 1737256951, "2025/1/19 3:22:31", 3.21, 0.79
49519998, 1737256961, "2025/1/19 3:22:41", 3.19, 0.75
49529999, 1737256971, "2025/1/19 3:22:51", 3.19, 0.67
49539999, 1737256981, "2025/1/19 3:23:1", 3.21, 0.75
49549999, 1737256991, "2025/1/19 3:23:11", 3.17, 0.71
49559999, 1737257001, "2025/1/19 3:23:21", 3.19, 0.81
49569999, 1737257011, "2025/1/19 3:23:31", 3.21, 0.75
49579999, 1737257021, "2025/1/19 3:23:41", 3.21, 0.77
49589999, 1737257031, "2025/1/19 3:23:51", 3.25, 0.73
49599998, 1737257041, "2025/1/19 3:24:1", 3.19, 0.73
49609999, 1737257051, "2025/1/19 3:24:11", 3.17, 0.73
49619999, 1737257061, "2025/1/19 3:24:21", 3.19, 0.89
49629999, 1737257071, "2025/1/19 3:24:31", 3.19, 0.81
49639999, 1737257081, "2025/1/19 3:24:41", 3.21, 0.85
49649999, 1737257091, "2025/1/19 3:24:51", 3.17, 0.65
49660000, 1737257101, "2025/1/19 3:25:1", 3.21, 0.71
49669999, 1737257111, "2025/1/19 3:25:11", 3.19, 0.75
49680000, 1737257121, "2025/1/19 3:25:21", 3.19, 0.73
49689999, 1737257131, "2025/1/19 3:25:31", 3.21, 0.85
49699999, 1737257141, "2025/1/19 3:25:41", 3.21, 0.69
49709999, 1737257151, "2025/1/19 3:25:51", 3.17, 0.79
49719999, 1737257161, "2025/1/19 3:26:1", 3.17, 0.75
49730000, 1737257171, "2025/1/19 3:26:11", 3.21, 0.75
49739999, 1737257181, "2025/1/19 3:26:21", 3.17, 0.81
49749999, 1737257191, "2025/1/19 3:26:31", 3.19, 0.69
49760000, 1737257201, "2025/1/19 3:26:41", 3.21, 0.87
49769999, 1737257211, "2025/1/19 3:26:51", 3.21, 0.85
49779999, 1737257221, "2025/1/19 3:27:1", 3.21, 0.71
49789999, 1737257231, "2025/1/19 3:27:11", 3.19, 0.79
49799999, 1737257241, "2025/1/19 3:27:21", 3.21, 0.77
49809999, 1737257251, "2025/1/19 3:27:31", 3.17, 0.79
49819999, 1737257261, "2025/1/19 3:27:41", 3.21, 0.81
49829999, 1737257271, "2025/1/19 3:27:51", 3.17, 0.69
49839998, 1737257281, "2025/1/19 3:28:1", 3.17, 0.79
49849999, 1737257291, "2025/1/19 3:28:11", 3.19, 0.73
49859999, 1737257301, "2025/1/19 3:28:21", 3.19, 0.71
49869999, 1737257311, "2025/1/19 3:28:31", 3.17, 0.71
49879999, 1737257321, "2025/1/19 3:28:41", 3.17, 0.75
49889999, 1737257331, "2025/1/19 3:28:51", 3.19, 0.71
49900000, 1737257341, "2025/1/19 3:29:1", 3.19, 0.81
49909999, 1737257351, "2025/1/19 3:29:11", 3.23, 0.75
49920000, 1737257361, "2025/1/19 3:29:21", 3.19, 0.83
49929999, 1737257371, "2025/1/19 3:29:31", 3.19, 0.85
49939999, 1737257381, "2025/1/19 3:29:41", 3.21, 0.77
49950000, 1737257391, "2025/1/19 3:29:51", 3.21, 0.85
49959999, 1737257401, "2025/1/19 3:30:1", 3.19, 0.73
49969999, 1737257411, "2025/1/19 3:30:11", 3.19, 0.75
49979999, 1737257421, "2025/1/19 3:30:21", 3.19, 0.71
49989999, 1737257431, "2025/1/19 3:30:31", 3.17, 0.81
49999998, 1737257441, "2025/1/19 3:30:41", 3.17, 0.83
50009999, 1737257451, "2025/1/19 3:30:51", 3.21, 0.59
50020000, 1737257461, "2025/1/19 3:31:1", 3.17, 0.81
50029999, 1737257471, "2025/1/19 3:31:11", 3.19, 0.75
50039999, 1737257481, "2025/1/19 3:31:21", 3.19, 0.73
50049999, 1737257491, "2025/1/19 3:31:31", 3.17, 0.81
50059999, 1737257501, "2025/1/19 3:31:41", 3.17, 0.89
50069999, 1737257511, "2025/1/19 3:31:51", 3.19, 0.81
50079998, 1737257521, "2025/1/19 3:32:1", 3.17, 0.77
50089999, 1737257531, "2025/1/19 3:32:11", 3.21, 0.83
50099999, 1737257541, "2025/1/19 3:32:21", 3.19, 0.81
50109999, 1737257551, "2025/1/19 3:32:31", 3.19, 0.77
50119999, 1737257561, "2025/1/19 3:32:41", 3.21, 0.81
50129999, 1737257571, "2025/1/19 3:32:51", 3.19, 0.81
50139999, 1737257581, "2025/1/19 3:33:1", 3.21, 0.75
50149999, 1737257591, "2025/1/19 3:33:11", 3.21, 0.79
50159998, 1737257601, "2025/1/19 3:33:21", 3.19, 0.67
50169999, 1737257611, "2025/1/19 3:33:31", 3.23, 0.83
50179999, 1737257621, "2025/1/19 3:33:41", 3.23, 0.79
50190000, 1737257631, "2025/1/19 3:33:51", 3.21, 0.71
50199999, 1737257641, "2025/1/19 3:34:1", 3.21, 0.65
50209999, 1737257651, "2025/1/19 3:34:11", 3.23, 0.75
50219999, 1737257661, "2025/1/19 3:34:21", 3.19, 0.77
50229999, 1737257671, "2025/1/19 3:34:31", 3.19, 0.77
50240000, 1737257681, "2025/1/19 3:34:41", 3.23, 0.79
50249999, 1737257691, "2025/1/19 3:34:51", 3.19, 0.73
50259999, 1737257701, "2025/1/19 3:35:1", 3.19, 0.75
50269999, 1737257711, "2025/1/19 3:35:11", 3.21, 0.75
50279999, 1737257721, "2025/1/19 3:35:21", 3.21, 0.79
50289999, 1737257731, "2025/1/19 3:35:31", 3.19, 0.75
50299999, 1737257741, "2025/1/19 3:35:41", 3.21, 0.73
50309999, 1737257751, "2025/1/19 3:35:51", 3.19, 0.67
50320000, 1737257761, "2025/1/19 3:36:1", 3.21, 0.81
50329999, 1737257771, "2025/1/19 3:36:11", 3.19, 0.71
50339999, 1737257781, "2025/1/19 3:36:21", 3.21, 0.75
50349999, 1737257791, "2025/1/19 3:36:31", 3.19, 0.69
50359999, 1737257801, "2025/1/19 3:36:41", 3.21, 0.73
50369999, 1737257811, "2025/1/19 3:36:51", 3.19, 0.69
50379999, 1737257821, "2025/1/19 3:37:1", 3.21, 0.69
50389999, 1737257831, "2025/1/19 3:37:11", 3.19, 0.67
50400000, 1737257841, "2025/1/19 3:37:21", 3.21, 0.73
50409999, 1737257851, "2025/1/19 3:37:31", 3.21, 0.75
50419999, 1737257861, "2025/1/19 3:37:41", 3.21, 0.81
50429999, 1737257871, "2025/1/19 3:37:51", 3.23, 0.73
50439999, 1737257881, "2025/1/19 3:38:1", 3.21, 0.75
50449999, 1737257891, "2025/1/19 3:38:11", 3.19, 0.71
50459999, 1737257901, "2025/1/19 3:38:21", 3.21, 0.69
50469999, 1737257911, "2025/1/19 3:38:31", 3.23, 0.75
50479998, 1737257921, "2025/1/19 3:38:41", 3.21, 0.69
50489999, 1737257931, "2025/1/19 3:38:51", 3.17, 0.73
50499999, 1737257941, "2025/1/19 3:39:1", 3.19, 0.71
50509998, 1737257951, "2025/1/19 3:39:11", 3.19, 0.73
50519999, 1737257961, "2025/1/19 3:39:21", 3.19, 0.71
50529999, 1737257971, "2025/1/19 3:39:31", 3.21, 0.83
50539999, 1737257981, "2025/1/19 3:39:41", 3.21, 0.71
50549999, 1737257991, "2025/1/19 3:39:51", 3.19, 0.75
50559998, 1737258001, "2025/1/19 3:40:1", 3.19, 0.71
50569999, 1737258011, "2025/1/19 3:40:11", 3.21, 0.81
50579999, 1737258021, "2025/1/19 3:40:21", 3.21, 0.85
50589999, 1737258031, "2025/1/19 3:40:31", 3.23, 0.71
50599998, 1737258041, "2025/1/19 3:40:41", 3.21, 0.73
50609999, 1737258051, "2025/1/19 3:40:51", 3.23, 0.75
50620000, 1737258061, "2025/1/19 3:41:1", 3.17, 0.79
50629999, 1737258071, "2025/1/19 3:41:11", 3.21, 0.79
50640000, 1737258081, "2025/1/19 3:41:21", 3.19, 0.77
50649999, 1737258091, "2025/1/19 3:41:31", 3.23, 0.87
50659999, 1737258101, "2025/1/19 3:41:41", 3.21, 0.77
50670000, 1737258111, "2025/1/19 3:41:51", 3.19, 0.75
50679999, 1737258121, "2025/1/19 3:42:1", 3.21, 0.67
50689999, 1737258131, "2025/1/19 3:42:11", 3.19, 0.87
50699999, 1737258141, "2025/1/19 3:42:21", 3.23, 0.79
50709999, 1737258151, "2025/1/19 3:42:31", 3.19, 0.89
50719998, 1737258161, "2025/1/19 3:42:41", 3.21, 0.67
50729999, 1737258171, "2025/1/19 3:42:51", 3.19, 0.75
50740000, 1737258181, "2025/1/19 3:43:1", 3.21, 0.67
50749999, 1737258191, "2025/1/19 3:43:11", 3.21, 0.77
50759999, 1737258201, "2025/1/19 3:43:21", 3.21, 0.73
50769999, 1737258211, "2025/1/19 3:43:31", 3.19, 0.81
50779999, 1737258221, "2025/1/19 3:43:41", 3.17, 0.71
50789999, 1737258231, "2025/1/19 3:43:51", 3.23, 0.73
50799998, 1737258241, "2025/1/19 3:44:1", 3.19, 0.69
50809999, 1737258251, "2025/1/19 3:44:11", 3.23, 0.69
50819999, 1737258261, "2025/1/19 3:44:21", 3.19, 0.73
50829999, 1737258271, "2025/1/19 3:44:31", 3.21, 0.85
50839999, 1737258281, "2025/1/19 3:44:41", 3.19, 0.85
50849999, 1737258291, "2025/1/19 3:44:51", 3.19, 0.71
50860000, 1737258301, "2025/1/19 3:45:1", 3.23, 0.85
50869998, 1737258311, "2025/1/19 3:45:11", 3.21, 0.83
50879998, 1737258321, "2025/1/19 3:45:21", 3.21, 0.71
50889999, 1737258331, "2025/1/19 3:45:31", 3.21, 0.73
50899999, 1737258341, "2025/1/19 3:45:41", 3.23, 0.71
50910000, 1737258351, "2025/1/19 3:45:51", 3.21, 0.73
50919999, 1737258361, "2025/1/19 3:46:1", 3.19, 0.71
50929999, 1737258371, "2025/1/19 3:46:11", 3.21, 0.79
50939999, 1737258381, "2025/1/19 3:46:21", 3.17, 0.69
50949999, 1737258391, "2025/1/19 3:46:31", 3.21, 0.77
50960000, 1737258401, "2025/1/19 3:46:41", 3.21, 0.75
50969999, 1737258411, "2025/1/19 3:46:51", 3.17, 0.69
50979999, 1737258421, "2025/1/19 3:47:1", 3.23, 0.79
50989999, 1737258431, "2025/1/19 3:47:11", 3.19, 0.73
50999999, 1737258441, "2025/1/19 3:47:21", 3.13, 0.61
51009999, 1737258451, "2025/1/19 3:47:31", 3.21, 0.73
51019999, 1737258461, "2025/1/19 3:47:41", 3.23, 0.79
51029999, 1737258471, "2025/1/19 3:47:51", 3.17, 0.73
51039998, 1737258481, "2025/1/19 3:48:1", 3.21, 0.75
51049999, 1737258491, "2025/1/19 3:48:11", 3.21, 0.79
51060000, 1737258501, "2025/1/19 3:48:21", 3.19, 0.85
51069999, 1737258511, "2025/1/19 3:48:31", 3.17, 0.79
51079999, 1737258521, "2025/1/19 3:48:41", 3.19, 0.81
51090000, 1737258531, "2025/1/19 3:48:51", 3.23, 0.77
51099999, 1737258541, "2025/1/19 3:49:1", 3.17, 0.69
51109999, 1737258551, "2025/1/19 3:49:11", 3.17, 0.73
51119998, 1737258561, "2025/1/19 3:49:21", 3.19, 0.75
51129999, 1737258571, "2025/1/19 3:49:31", 3.19, 0.79
51139999, 1737258581, "2025/1/19 3:49:41", 3.17, 0.71
51149999, 1737258591, "2025/1/19 3:49:51", 3.21, 0.71
51159999, 1737258601, "2025/1/19 3:50:1", 3.17, 0.81
51169999, 1737258611, "2025/1/19 3:50:11", 3.17, 0.71
51179999, 1737258621, "2025/1/19 3:50:21", 3.17, 0.67
51189999, 1737258631, "2025/1/19 3:50:31", 3.17, 0.69
51199998, 1737258641, "2025/1/19 3:50:41", 3.17, 0.73
51210000, 1737258651, "2025/1/19 3:50:51", 3.17, 0.85
51219999, 1737258661, "2025/1/19 3:51:1", 3.17, 0.77
51230000, 1737258671, "2025/1/19 3:51:11", 3.17, 0.77
51239999, 1737258681, "2025/1/19 3:51:21", 3.13, 0.69
51249998, 1737258691, "2025/1/19 3:51:31", 3.13, 0.67
51259999, 1737258701, "2025/1/19 3:51:41", 3.15, 0.77
51269999, 1737258711, "2025/1/19 3:51:51", 3.17, 0.75
51279998, 1737258721, "2025/1/19 3:52:1", 3.15, 0.71
51289999, 1737258731, "2025/1/19 3:52:11", 3.17, 0.77
51299999, 1737258741, "2025/1/19 3:52:21", 3.15, 0.79
51309999, 1737258751, "2025/1/19 3:52:31", 3.13, 0.77
51319999, 1737258761, "2025/1/19 3:52:41", 3.15, 0.65
51329999, 1737258771, "2025/1/19 3:52:51", 3.15, 0.83
51340000, 1737258781, "2025/1/19 3:53:1", 3.13, 0.65
51349999, 1737258791, "2025/1/19 3:53:11", 3.11, 0.71
51360000, 1737258801, "2025/1/19 3:53:21", 3.11, 0.71
51369999, 1737258811, "2025/1/19 3:53:31", 3.11, 0.75
51379999, 1737258821, "2025/1/19 3:53:41", 3.11, 0.71
51389999, 1737258831, "2025/1/19 3:53:51", 3.11, 0.77
51399999, 1737258841, "2025/1/19 3:54:1", 3.11, 0.77
51409999, 1737258851, "2025/1/19 3:54:11", 3.11, 0.63
51419999, 1737258861, "2025/1/19 3:54:21", 3.11, 0.77
51429999, 1737258871, "2025/1/19 3:54:31", 3.11, 0.79
51439998, 1737258881, "2025/1/19 3:54:41", 3.11, 0.75
