millis,stamp,datetime,ambient_temp,object_temp
150529999, 1736405638, "2025/1/9 6:53:58", -1.73, -2.63
150539999, 1736405648, "2025/1/9 6:54:8", -1.73, -2.59
150550000, 1736405658, "2025/1/9 6:54:18", -1.73, -2.51
150560000, 1736405668, "2025/1/9 6:54:28", -1.71, -2.63
150569999, 1736405678, "2025/1/9 6:54:38", -1.71, -2.69
150579999, 1736405688, "2025/1/9 6:54:48", -1.73, -2.63
150589999, 1736405698, "2025/1/9 6:54:58", -1.77, -2.69
150600000, 1736405708, "2025/1/9 6:55:8", -1.71, -2.63
150609999, 1736405718, "2025/1/9 6:55:18", -1.71, -2.51
150619999, 1736405728, "2025/1/9 6:55:28", -1.71, -2.63
150629999, 1736405738, "2025/1/9 6:55:38", -1.71, -2.57
150639998, 1736405748, "2025/1/9 6:55:48", -1.77, -2.51
150649999, 1736405758, "2025/1/9 6:55:58", -1.77, -2.55
150659999, 1736405768, "2025/1/9 6:56:8", -1.73, -2.55
150670000, 1736405778, "2025/1/9 6:56:18", -1.71, -2.51
150679999, 1736405788, "2025/1/9 6:56:28", -1.71, -2.65
150689999, 1736405798, "2025/1/9 6:56:38", -1.71, -2.67
150699999, 1736405808, "2025/1/9 6:56:48", -1.71, -2.59
150709998, 1736405818, "2025/1/9 6:56:58", -1.75, -2.55
150720000, 1736405828, "2025/1/9 6:57:8", -1.73, -2.59
150729999, 1736405838, "2025/1/9 6:57:18", -1.73, -2.55
150739999, 1736405848, "2025/1/9 6:57:28", -1.73, -2.53
150749999, 1736405858, "2025/1/9 6:57:38", -1.75, -2.51
150760000, 1736405868, "2025/1/9 6:57:48", -1.73, -2.53
150769999, 1736405878, "2025/1/9 6:57:58", -1.75, -2.51
150779999, 1736405888, "2025/1/9 6:58:8", -1.77, -2.57
150789999, 1736405898, "2025/1/9 6:58:18", -1.73, -2.61
150799998, 1736405908, "2025/1/9 6:58:28", -1.71, -2.59
150809999, 1736405918, "2025/1/9 6:58:38", -1.79, -2.63
150819999, 1736405928, "2025/1/9 6:58:48", -1.75, -2.49
150830000, 1736405938, "2025/1/9 6:58:58", -1.75, -2.57
150839999, 1736405948, "2025/1/9 6:59:8", -1.75, -2.49
150849999, 1736405958, "2025/1/9 6:59:18", -1.77, -2.67
150859999, 1736405968, "2025/1/9 6:59:28", -1.79, -2.57
150869999, 1736405978, "2025/1/9 6:59:38", -1.75, -2.61
150879998, 1736405988, "2025/1/9 6:59:48", -1.79, -2.57
150889999, 1736405998, "2025/1/9 6:59:58", -1.79, -2.45
150899998, 1736406008, "2025/1/9 7:0:8", -1.73, -2.51
150910000, 1736406018, "2025/1/9 7:0:18", -1.77, -2.65
150919999, 1736406028, "2025/1/9 7:0:28", -1.77, -2.47
150929999, 1736406038, "2025/1/9 7:0:38", -1.77, -2.53
150939999, 1736406048, "2025/1/9 7:0:48", -1.75, -2.51
150949999, 1736406058, "2025/1/9 7:0:58", -1.75, -2.61
150959998, 1736406068, "2025/1/9 7:1:8", -1.75, -2.59
150969999, 1736406078, "2025/1/9 7:1:18", -1.77, -2.55
150980000, 1736406088, "2025/1/9 7:1:28", -1.75, -2.59
150989999, 1736406098, "2025/1/9 7:1:38", -1.77, -2.67
150999999, 1736406108, "2025/1/9 7:1:48", -1.77, -2.53
151009999, 1736406118, "2025/1/9 7:1:58", -1.79, -2.69
151019999, 1736406128, "2025/1/9 7:2:8", -1.79, -2.59
151029998, 1736406138, "2025/1/9 7:2:18", -1.77, -2.65
151040000, 1736406148, "2025/1/9 7:2:28", -1.79, -2.65
151049999, 1736406158, "2025/1/9 7:2:38", -1.79, -2.73
151059999, 1736406168, "2025/1/9 7:2:48", -1.79, -2.59
151069999, 1736406178, "2025/1/9 7:2:58", -1.75, -2.67
151079999, 1736406188, "2025/1/9 7:3:8", -1.79, -2.77
151089999, 1736406198, "2025/1/9 7:3:18", -1.75, -2.65
151099999, 1736406208, "2025/1/9 7:3:28", -1.79, -2.59
151109999, 1736406218, "2025/1/9 7:3:38", -1.79, -2.59
151119998, 1736406228, "2025/1/9 7:3:48", -1.75, -2.63
151129999, 1736406238, "2025/1/9 7:3:58", -1.75, -2.53
151139999, 1736406248, "2025/1/9 7:4:8", -1.77, -2.55
151149999, 1736406258, "2025/1/9 7:4:18", -1.79, -2.69
151159999, 1736406268, "2025/1/9 7:4:28", -1.77, -2.61
151169998, 1736406278, "2025/1/9 7:4:38", -1.79, -2.65
151179999, 1736406288, "2025/1/9 7:4:48", -1.79, -2.77
151189999, 1736406298, "2025/1/9 7:4:58", -1.79, -2.67
151199998, 1736406308, "2025/1/9 7:5:8", -1.79, -2.73
151209999, 1736406318, "2025/1/9 7:5:18", -1.75, -2.69
151219999, 1736406328, "2025/1/9 7:5:28", -1.79, -2.79
151229999, 1736406338, "2025/1/9 7:5:38", -1.79, -2.81
151239999, 1736406348, "2025/1/9 7:5:48", -1.75, -2.69
151249999, 1736406358, "2025/1/9 7:5:58", -1.77, -2.67
151260000, 1736406368, "2025/1/9 7:6:8", -1.77, -2.67
151269999, 1736406378, "2025/1/9 7:6:18", -1.77, -2.67
151280000, 1736406388, "2025/1/9 7:6:28", -1.77, -2.67
151289999, 1736406398, "2025/1/9 7:6:38", -1.75, -2.81
151299999, 1736406408, "2025/1/9 7:6:48", -1.75, -2.77
151309999, 1736406418, "2025/1/9 7:6:58", -1.77, -2.77
151320000, 1736406428, "2025/1/9 7:7:8", -1.79, -2.65
151329999, 1736406438, "2025/1/9 7:7:18", -1.75, -2.61
151339999, 1736406448, "2025/1/9 7:7:28", -1.73, -2.69
151349999, 1736406458, "2025/1/9 7:7:38", -1.79, -2.85
151360000, 1736406468, "2025/1/9 7:7:48", -1.79, -2.77
151369999, 1736406478, "2025/1/9 7:7:58", -1.79, -2.73
151379999, 1736406488, "2025/1/9 7:8:8", -1.77, -2.77
151389999, 1736406498, "2025/1/9 7:8:18", -1.79, -2.81
151399999, 1736406508, "2025/1/9 7:8:28", -1.75, -2.87
151409999, 1736406518, "2025/1/9 7:8:38", -1.77, -2.77
151419999, 1736406528, "2025/1/9 7:8:48", -1.75, -2.73
151429999, 1736406537, "2025/1/9 7:8:57", -1.77, -2.75
151439998, 1736406547, "2025/1/9 7:9:7", -1.75, -2.83
151449999, 1736406557, "2025/1/9 7:9:17", -1.75, -2.83
151459999, 1736406567, "2025/1/9 7:9:27", -1.75, -2.91
151469999, 1736406577, "2025/1/9 7:9:37", -1.73, -2.83
151479999, 1736406587, "2025/1/9 7:9:47", -1.73, -2.79
151489999, 1736406597, "2025/1/9 7:9:57", -1.75, -2.77
151499999, 1736406607, "2025/1/9 7:10:7", -1.73, -2.79
151509999, 1736406617, "2025/1/9 7:10:17", -1.75, -2.77
151520000, 1736406627, "2025/1/9 7:10:27", -1.73, -2.69
151529999, 1736406637, "2025/1/9 7:10:37", -1.77, -2.83
151540000, 1736406647, "2025/1/9 7:10:47", -1.75, -2.77
151549999, 1736406657, "2025/1/9 7:10:57", -1.73, -2.81
151559999, 1736406667, "2025/1/9 7:11:7", -1.75, -2.71
151569999, 1736406677, "2025/1/9 7:11:17", -1.75, -2.89
151579999, 1736406687, "2025/1/9 7:11:27", -1.73, -2.85
151589999, 1736406697, "2025/1/9 7:11:37", -1.73, -2.75
151599998, 1736406707, "2025/1/9 7:11:47", -1.69, -2.83
151609999, 1736406717, "2025/1/9 7:11:57", -1.71, -2.83
151619999, 1736406727, "2025/1/9 7:12:7", -1.73, -2.81
151629999, 1736406737, "2025/1/9 7:12:17", -1.73, -2.75
151639999, 1736406747, "2025/1/9 7:12:27", -1.73, -2.67
151649999, 1736406757, "2025/1/9 7:12:37", -1.73, -2.69
151659999, 1736406767, "2025/1/9 7:12:47", -1.75, -2.67
151669999, 1736406777, "2025/1/9 7:12:57", -1.75, -2.77
151680000, 1736406787, "2025/1/9 7:13:7", -1.71, -2.65
151689999, 1736406797, "2025/1/9 7:13:17", -1.73, -2.77
151699999, 1736406807, "2025/1/9 7:13:27", -1.71, -2.69
151709999, 1736406817, "2025/1/9 7:13:37", -1.73, -2.71
151719999, 1736406827, "2025/1/9 7:13:47", -1.69, -2.69
151729999, 1736406837, "2025/1/9 7:13:57", -1.73, -2.73
151739999, 1736406847, "2025/1/9 7:14:7", -1.71, -2.77
151749999, 1736406857, "2025/1/9 7:14:17", -1.69, -2.73
151759998, 1736406867, "2025/1/9 7:14:27", -1.69, -2.67
151769999, 1736406877, "2025/1/9 7:14:37", -1.71, -2.73
151779999, 1736406887, "2025/1/9 7:14:47", -1.71, -2.67
151790000, 1736406897, "2025/1/9 7:14:57", -1.69, -2.75
151799999, 1736406907, "2025/1/9 7:15:7", -1.71, -2.67
151810000, 1736406917, "2025/1/9 7:15:17", -1.69, -2.63
151819999, 1736406927, "2025/1/9 7:15:27", -1.71, -2.61
151829999, 1736406937, "2025/1/9 7:15:37", -1.69, -2.75
151839998, 1736406947, "2025/1/9 7:15:47", -1.73, -2.65
151849999, 1736406957, "2025/1/9 7:15:57", -1.71, -2.67
151860000, 1736406967, "2025/1/9 7:16:7", -1.73, -2.63
151869999, 1736406977, "2025/1/9 7:16:17", -1.73, -2.61
151879999, 1736406987, "2025/1/9 7:16:27", -1.69, -2.57
151889999, 1736406997, "2025/1/9 7:16:37", -1.71, -2.57
151899999, 1736407007, "2025/1/9 7:16:47", -1.73, -2.79
151909999, 1736407017, "2025/1/9 7:16:57", -1.69, -2.69
151919998, 1736407027, "2025/1/9 7:17:7", -1.69, -2.57
151929999, 1736407037, "2025/1/9 7:17:17", -1.69, -2.59
151939999, 1736407047, "2025/1/9 7:17:27", -1.69, -2.57
151950000, 1736407057, "2025/1/9 7:17:37", -1.73, -2.63
151959999, 1736407067, "2025/1/9 7:17:47", -1.71, -2.67
151969999, 1736407077, "2025/1/9 7:17:57", -1.71, -2.67
151979999, 1736407087, "2025/1/9 7:18:7", -1.71, -2.63
151989999, 1736407097, "2025/1/9 7:18:17", -1.69, -2.59
152000000, 1736407107, "2025/1/9 7:18:27", -1.69, -2.65
152009999, 1736407117, "2025/1/9 7:18:37", -1.67, -2.53
152019999, 1736407127, "2025/1/9 7:18:47", -1.71, -2.71
152029999, 1736407137, "2025/1/9 7:18:57", -1.73, -2.65
152039999, 1736407147, "2025/1/9 7:19:7", -1.71, -2.59
152049999, 1736407157, "2025/1/9 7:19:17", -1.71, -2.51
152059999, 1736407167, "2025/1/9 7:19:27", -1.69, -2.61
152069999, 1736407177, "2025/1/9 7:19:37", -1.69, -2.63
152079998, 1736407187, "2025/1/9 7:19:47", -1.69, -2.53
152089999, 1736407197, "2025/1/9 7:19:57", -1.69, -2.61
152099999, 1736407207, "2025/1/9 7:20:7", -1.73, -2.55
152109999, 1736407217, "2025/1/9 7:20:17", -1.71, -2.53
152119999, 1736407227, "2025/1/9 7:20:27", -1.71, -2.59
152129999, 1736407237, "2025/1/9 7:20:37", -1.71, -2.55
152140000, 1736407247, "2025/1/9 7:20:47", -1.73, -2.51
152149999, 1736407257, "2025/1/9 7:20:57", -1.71, -2.49
152160000, 1736407267, "2025/1/9 7:21:7", -1.73, -2.47
152169999, 1736407277, "2025/1/9 7:21:17", -1.71, -2.53
152179999, 1736407287, "2025/1/9 7:21:27", -1.73, -2.41
152189999, 1736407297, "2025/1/9 7:21:37", -1.73, -2.55
152199999, 1736407307, "2025/1/9 7:21:47", -1.73, -2.47
152210000, 1736407317, "2025/1/9 7:21:57", -1.71, -2.45
152219999, 1736407327, "2025/1/9 7:22:7", -1.71, -2.49
152229999, 1736407337, "2025/1/9 7:22:17", -1.71, -2.33
152239998, 1736407347, "2025/1/9 7:22:27", -1.73, -2.51
152249999, 1736407357, "2025/1/9 7:22:37", -1.73, -2.61
152259999, 1736407367, "2025/1/9 7:22:47", -1.69, -2.45
152269999, 1736407377, "2025/1/9 7:22:57", -1.71, -2.57
152279999, 1736407387, "2025/1/9 7:23:7", -1.71, -2.45
152289999, 1736407397, "2025/1/9 7:23:17", -1.71, -2.41
152299999, 1736407407, "2025/1/9 7:23:27", -1.69, -2.61
152309999, 1736407417, "2025/1/9 7:23:37", -1.71, -2.47
152320000, 1736407427, "2025/1/9 7:23:47", -1.69, -2.45
152329999, 1736407437, "2025/1/9 7:23:57", -1.73, -2.53
152339999, 1736407447, "2025/1/9 7:24:7", -1.69, -2.47
152349999, 1736407457, "2025/1/9 7:24:17", -1.71, -2.49
152359999, 1736407467, "2025/1/9 7:24:27", -1.67, -2.47
152369999, 1736407477, "2025/1/9 7:24:37", -1.67, -2.47
152379999, 1736407487, "2025/1/9 7:24:47", -1.71, -2.47
152389999, 1736407497, "2025/1/9 7:24:57", -1.69, -2.49
152399998, 1736407507, "2025/1/9 7:25:7", -1.69, -2.41
152409999, 1736407517, "2025/1/9 7:25:17", -1.67, -2.53
152419999, 1736407527, "2025/1/9 7:25:27", -1.71, -2.51
152430000, 1736407537, "2025/1/9 7:25:37", -1.67, -2.49
152439999, 1736407547, "2025/1/9 7:25:47", -1.67, -2.55
152449999, 1736407557, "2025/1/9 7:25:57", -1.67, -2.53
152459999, 1736407567, "2025/1/9 7:26:7", -1.71, -2.45
152470000, 1736407577, "2025/1/9 7:26:17", -1.69, -2.53
152479998, 1736407587, "2025/1/9 7:26:27", -1.67, -2.47
152489999, 1736407597, "2025/1/9 7:26:37", -1.63, -2.55
152499999, 1736407607, "2025/1/9 7:26:47", -1.67, -2.51
152509999, 1736407617, "2025/1/9 7:26:57", -1.63, -2.43
152519999, 1736407627, "2025/1/9 7:27:7", -1.67, -2.57
152529998, 1736407637, "2025/1/9 7:27:17", -1.67, -2.41
152539999, 1736407647, "2025/1/9 7:27:27", -1.67, -2.49
152549999, 1736407657, "2025/1/9 7:27:37", -1.67, -2.41
152559998, 1736407667, "2025/1/9 7:27:47", -1.67, -2.43
152569999, 1736407677, "2025/1/9 7:27:57", -1.67, -2.53
152579999, 1736407687, "2025/1/9 7:28:7", -1.63, -2.43
152590000, 1736407697, "2025/1/9 7:28:17", -1.63, -2.53
152599999, 1736407707, "2025/1/9 7:28:27", -1.67, -2.53
152610000, 1736407717, "2025/1/9 7:28:37", -1.67, -2.51
152619999, 1736407727, "2025/1/9 7:28:47", -1.67, -2.49
152629999, 1736407737, "2025/1/9 7:28:57", -1.67, -2.49
152639998, 1736407747, "2025/1/9 7:29:7", -1.67, -2.51
152649999, 1736407757, "2025/1/9 7:29:17", -1.63, -2.49
152659999, 1736407767, "2025/1/9 7:29:27", -1.67, -2.59
152669999, 1736407777, "2025/1/9 7:29:37", -1.63, -2.59
152679999, 1736407787, "2025/1/9 7:29:47", -1.67, -2.55
152689999, 1736407797, "2025/1/9 7:29:57", -1.67, -2.53
152699999, 1736407807, "2025/1/9 7:30:7", -1.63, -2.53
152709999, 1736407817, "2025/1/9 7:30:17", -1.67, -2.59
152720000, 1736407827, "2025/1/9 7:30:27", -1.63, -2.45
152729999, 1736407837, "2025/1/9 7:30:37", -1.65, -2.49
152739999, 1736407847, "2025/1/9 7:30:47", -1.67, -2.47
152749999, 1736407857, "2025/1/9 7:30:57", -1.67, -2.53
152759999, 1736407867, "2025/1/9 7:31:7", -1.67, -2.49
152769999, 1736407877, "2025/1/9 7:31:17", -1.67, -2.39
152779999, 1736407887, "2025/1/9 7:31:27", -1.63, -2.35
152789999, 1736407897, "2025/1/9 7:31:37", -1.67, -2.39
152799998, 1736407907, "2025/1/9 7:31:47", -1.67, -2.39
152809999, 1736407917, "2025/1/9 7:31:57", -1.67, -2.47
152819999, 1736407927, "2025/1/9 7:32:7", -1.69, -2.51
152829999, 1736407937, "2025/1/9 7:32:17", -1.67, -2.35
152840000, 1736407947, "2025/1/9 7:32:27", -1.67, -2.47
152849999, 1736407957, "2025/1/9 7:32:37", -1.63, -2.43
152859999, 1736407967, "2025/1/9 7:32:47", -1.67, -2.45
152869999, 1736407977, "2025/1/9 7:32:57", -1.67, -2.43
152879998, 1736407987, "2025/1/9 7:33:7", -1.63, -2.49
152889999, 1736407997, "2025/1/9 7:33:17", -1.67, -2.49
152899998, 1736408007, "2025/1/9 7:33:27", -1.67, -2.39
152909999, 1736408017, "2025/1/9 7:33:37", -1.63, -2.35
152919999, 1736408027, "2025/1/9 7:33:47", -1.63, -2.47
152929999, 1736408037, "2025/1/9 7:33:57", -1.65, -2.37
152939999, 1736408047, "2025/1/9 7:34:7", -1.63, -2.39
152950000, 1736408057, "2025/1/9 7:34:17", -1.65, -2.35
152959998, 1736408067, "2025/1/9 7:34:27", -1.63, -2.37
152969999, 1736408077, "2025/1/9 7:34:37", -1.63, -2.55
152979999, 1736408087, "2025/1/9 7:34:47", -1.63, -2.55
152990000, 1736408097, "2025/1/9 7:34:57", -1.63, -2.35
152999999, 1736408107, "2025/1/9 7:35:7", -1.63, -2.39
153009999, 1736408117, "2025/1/9 7:35:17", -1.63, -2.37
153019999, 1736408127, "2025/1/9 7:35:27", -1.67, -2.49
153029999, 1736408137, "2025/1/9 7:35:37", -1.63, -2.45
153039998, 1736408147, "2025/1/9 7:35:47", -1.63, -2.45
153049999, 1736408157, "2025/1/9 7:35:57", -1.63, -2.41
153059999, 1736408167, "2025/1/9 7:36:7", -1.61, -2.45
153069999, 1736408177, "2025/1/9 7:36:17", -1.63, -2.43
153079999, 1736408187, "2025/1/9 7:36:27", -1.63, -2.43
153089999, 1736408197, "2025/1/9 7:36:37", -1.61, -2.37
153099999, 1736408207, "2025/1/9 7:36:47", -1.61, -2.29
153109999, 1736408217, "2025/1/9 7:36:57", -1.61, -2.39
153119998, 1736408227, "2025/1/9 7:37:7", -1.61, -2.35
153129999, 1736408237, "2025/1/9 7:37:17", -1.61, -2.35
153139999, 1736408247, "2025/1/9 7:37:27", -1.61, -2.37
153150000, 1736408257, "2025/1/9 7:37:37", -1.63, -2.41
153159999, 1736408267, "2025/1/9 7:37:47", -1.63, -2.43
153169999, 1736408277, "2025/1/9 7:37:57", -1.61, -2.37
153179999, 1736408287, "2025/1/9 7:38:7", -1.61, -2.47
153190000, 1736408297, "2025/1/9 7:38:17", -1.59, -2.31
153199998, 1736408307, "2025/1/9 7:38:27", -1.61, -2.39
153209999, 1736408317, "2025/1/9 7:38:37", -1.61, -2.43
153219999, 1736408327, "2025/1/9 7:38:47", -1.63, -2.31
153229999, 1736408337, "2025/1/9 7:38:57", -1.59, -2.35
153239999, 1736408347, "2025/1/9 7:39:7", -1.59, -2.47
153249998, 1736408357, "2025/1/9 7:39:17", -1.59, -2.43
153259999, 1736408367, "2025/1/9 7:39:27", -1.59, -2.35
153269999, 1736408377, "2025/1/9 7:39:37", -1.59, -2.49
153279998, 1736408387, "2025/1/9 7:39:47", -1.63, -2.31
153289999, 1736408397, "2025/1/9 7:39:57", -1.59, -2.43
153299999, 1736408407, "2025/1/9 7:40:7", -1.59, -2.35
153310000, 1736408417, "2025/1/9 7:40:17", -1.61, -2.39
153319999, 1736408427, "2025/1/9 7:40:27", -1.59, -2.55
153329999, 1736408437, "2025/1/9 7:40:37", -1.59, -2.33
153339999, 1736408447, "2025/1/9 7:40:47", -1.59, -2.33
153349999, 1736408457, "2025/1/9 7:40:57", -1.59, -2.47
153359998, 1736408467, "2025/1/9 7:41:7", -1.59, -2.35
153369999, 1736408477, "2025/1/9 7:41:17", -1.61, -2.37
153379999, 1736408487, "2025/1/9 7:41:27", -1.59, -2.33
153389999, 1736408497, "2025/1/9 7:41:37", -1.59, -2.45
153399999, 1736408507, "2025/1/9 7:41:47", -1.59, -2.53
153409999, 1736408517, "2025/1/9 7:41:57", -1.57, -2.43
153419999, 1736408527, "2025/1/9 7:42:7", -1.57, -2.49
153429999, 1736408537, "2025/1/9 7:42:17", -1.59, -2.47
153440000, 1736408547, "2025/1/9 7:42:27", -1.59, -2.31
153449999, 1736408557, "2025/1/9 7:42:37", -1.59, -2.37
153459999, 1736408567, "2025/1/9 7:42:47", -1.61, -2.39
153470000, 1736408577, "2025/1/9 7:42:57", -1.59, -2.49
153479999, 1736408587, "2025/1/9 7:43:7", -1.59, -2.45
153489999, 1736408597, "2025/1/9 7:43:17", -1.59, -2.35
153499999, 1736408607, "2025/1/9 7:43:27", -1.57, -2.29
153509999, 1736408617, "2025/1/9 7:43:37", -1.55, -2.17
153519998, 1736408627, "2025/1/9 7:43:47", -1.59, -2.27
153529999, 1736408637, "2025/1/9 7:43:57", -1.59, -2.29
153539999, 1736408647, "2025/1/9 7:44:7", -1.57, -2.35
153549999, 1736408657, "2025/1/9 7:44:17", -1.55, -2.35
153559999, 1736408667, "2025/1/9 7:44:27", -1.55, -2.37
153569999, 1736408677, "2025/1/9 7:44:37", -1.55, -2.39
153579999, 1736408687, "2025/1/9 7:44:47", -1.55, -2.27
153589999, 1736408697, "2025/1/9 7:44:57", -1.55, -2.39
153599998, 1736408707, "2025/1/9 7:45:7", -1.57, -2.33
153610000, 1736408717, "2025/1/9 7:45:17", -1.53, -2.29
153619999, 1736408727, "2025/1/9 7:45:27", -1.53, -2.45
153629999, 1736408737, "2025/1/9 7:45:37", -1.55, -2.29
153639999, 1736408747, "2025/1/9 7:45:47", -1.55, -2.43
153649999, 1736408757, "2025/1/9 7:45:57", -1.59, -2.45
153659999, 1736408767, "2025/1/9 7:46:7", -1.57, -2.43
153669999, 1736408777, "2025/1/9 7:46:17", -1.55, -2.47
153680000, 1736408787, "2025/1/9 7:46:27", -1.53, -2.39
153689999, 1736408797, "2025/1/9 7:46:37", -1.53, -2.47
153700000, 1736408807, "2025/1/9 7:46:47", -1.57, -2.39
153709999, 1736408817, "2025/1/9 7:46:57", -1.55, -2.43
153719999, 1736408827, "2025/1/9 7:47:7", -1.55, -2.35
153729999, 1736408837, "2025/1/9 7:47:17", -1.55, -2.37
153739999, 1736408847, "2025/1/9 7:47:27", -1.55, -2.43
153749999, 1736408857, "2025/1/9 7:47:37", -1.57, -2.47
153759998, 1736408867, "2025/1/9 7:47:47", -1.55, -2.43
153769999, 1736408877, "2025/1/9 7:47:57", -1.53, -2.47
153779999, 1736408887, "2025/1/9 7:48:7", -1.53, -2.49
153789999, 1736408897, "2025/1/9 7:48:17", -1.55, -2.43
153799999, 1736408907, "2025/1/9 7:48:27", -1.51, -2.31
153809999, 1736408917, "2025/1/9 7:48:37", -1.53, -2.35
153819999, 1736408927, "2025/1/9 7:48:47", -1.53, -2.35
153829999, 1736408937, "2025/1/9 7:48:57", -1.51, -2.39
153839998, 1736408947, "2025/1/9 7:49:7", -1.51, -2.39
153849999, 1736408957, "2025/1/9 7:49:17", -1.53, -2.43
153859999, 1736408967, "2025/1/9 7:49:27", -1.49, -2.29
153870000, 1736408977, "2025/1/9 7:49:37", -1.53, -2.41
153879999, 1736408987, "2025/1/9 7:49:47", -1.51, -2.45
153889999, 1736408997, "2025/1/9 7:49:57", -1.55, -2.47
153899999, 1736409007, "2025/1/9 7:50:7", -1.53, -2.45
153909999, 1736409017, "2025/1/9 7:50:17", -1.51, -2.53
153919998, 1736409027, "2025/1/9 7:50:27", -1.51, -2.37
153930000, 1736409037, "2025/1/9 7:50:37", -1.51, -2.53
153939999, 1736409047, "2025/1/9 7:50:47", -1.53, -2.45
153950000, 1736409057, "2025/1/9 7:50:57", -1.49, -2.39
153959999, 1736409067, "2025/1/9 7:51:7", -1.51, -2.47
153969998, 1736409077, "2025/1/9 7:51:17", -1.51, -2.47
153979999, 1736409087, "2025/1/9 7:51:27", -1.51, -2.47
153989999, 1736409097, "2025/1/9 7:51:37", 2.65, -2.43
153999998, 1736409107, "2025/1/9 7:51:47", -1.51, -2.43
154009999, 1736409117, "2025/1/9 7:51:57", -1.49, -2.45
154019999, 1736409127, "2025/1/9 7:52:7", -1.49, -2.43
154029999, 1736409137, "2025/1/9 7:52:17", -1.49, -2.31
154040000, 1736409147, "2025/1/9 7:52:27", -1.53, -2.35
154049999, 1736409157, "2025/1/9 7:52:37", -1.47, -2.31
154059999, 1736409167, "2025/1/9 7:52:47", -1.51, -2.31
154069999, 1736409177, "2025/1/9 7:52:57", -1.47, -2.41
154079998, 1736409187, "2025/1/9 7:53:7", -1.49, -2.41
154089999, 1736409197, "2025/1/9 7:53:17", -1.47, -2.35
154099999, 1736409207, "2025/1/9 7:53:27", -1.47, -2.41
154110000, 1736409217, "2025/1/9 7:53:37", -1.49, -2.43
154119999, 1736409227, "2025/1/9 7:53:47", -1.47, -2.53
154129999, 1736409237, "2025/1/9 7:53:57", -1.47, -2.57
154139999, 1736409247, "2025/1/9 7:54:7", -1.47, -2.43
154149999, 1736409257, "2025/1/9 7:54:17", -1.47, -2.31
154160000, 1736409267, "2025/1/9 7:54:27", -1.45, -2.43
154169999, 1736409277, "2025/1/9 7:54:37", -1.47, -2.51
154179999, 1736409287, "2025/1/9 7:54:47", -1.49, -2.41
154189999, 1736409297, "2025/1/9 7:54:57", -1.49, -2.37
154199999, 1736409307, "2025/1/9 7:55:7", -1.51, -2.47
154209999, 1736409317, "2025/1/9 7:55:17", -1.51, -2.35
154219999, 1736409327, "2025/1/9 7:55:27", -1.51, -2.29
154230000, 1736409337, "2025/1/9 7:55:37", -1.51, -2.37
154239998, 1736409347, "2025/1/9 7:55:47", -1.49, -2.31
154249999, 1736409357, "2025/1/9 7:55:57", -1.53, -2.31
154259999, 1736409367, "2025/1/9 7:56:7", -1.53, -2.39
154269999, 1736409377, "2025/1/9 7:56:17", -1.47, -2.23
154279999, 1736409387, "2025/1/9 7:56:27", -1.49, -2.33
154289999, 1736409397, "2025/1/9 7:56:37", -1.51, -2.29
154300000, 1736409407, "2025/1/9 7:56:47", -1.51, -2.27
154309999, 1736409417, "2025/1/9 7:56:57", -1.49, -2.31
154319998, 1736409427, "2025/1/9 7:57:7", -1.55, -2.35
154329999, 1736409437, "2025/1/9 7:57:17", -1.49, -2.25
154339999, 1736409447, "2025/1/9 7:57:27", -1.51, -2.35
154349999, 1736409457, "2025/1/9 7:57:37", -1.53, -2.45
154359999, 1736409467, "2025/1/9 7:57:47", -1.53, -2.35
154369999, 1736409477, "2025/1/9 7:57:57", -1.51, -2.45
154379999, 1736409487, "2025/1/9 7:58:7", -1.53, -2.31
154390000, 1736409497, "2025/1/9 7:58:17", -1.55, -2.45
154399998, 1736409507, "2025/1/9 7:58:27", -1.51, -2.21
154409999, 1736409517, "2025/1/9 7:58:37", -1.53, -2.45
154419999, 1736409527, "2025/1/9 7:58:47", -1.51, -2.35
154430000, 1736409537, "2025/1/9 7:58:57", -1.55, -2.33
154439999, 1736409547, "2025/1/9 7:59:7", -1.53, -2.37
154449999, 1736409557, "2025/1/9 7:59:17", -1.51, -2.19
154459999, 1736409567, "2025/1/9 7:59:27", -1.53, -2.39
154469999, 1736409577, "2025/1/9 7:59:37", -1.51, -2.31
154479998, 1736409587, "2025/1/9 7:59:47", -1.49, -2.19
154489999, 1736409597, "2025/1/9 7:59:57", -1.49, -2.37
154499999, 1736409607, "2025/1/9 8:0:7", -1.49, -2.29
154510000, 1736409617, "2025/1/9 8:0:17", -1.49, -2.27
154519999, 1736409627, "2025/1/9 8:0:27", -1.47, -2.37
154529999, 1736409637, "2025/1/9 8:0:37", -1.51, -2.45
154539999, 1736409647, "2025/1/9 8:0:47", -1.49, -2.41
154549999, 1736409657, "2025/1/9 8:0:57", -1.49, -2.33
154559998, 1736409667, "2025/1/9 8:1:7", -1.47, -2.33
154569999, 1736409677, "2025/1/9 8:1:17", -1.47, -2.33
154579999, 1736409687, "2025/1/9 8:1:27", -1.47, -2.43
154589999, 1736409697, "2025/1/9 8:1:37", -1.47, -2.29
154599999, 1736409707, "2025/1/9 8:1:47", -1.45, -2.29
154609999, 1736409717, "2025/1/9 8:1:57", -1.49, -2.25
154619999, 1736409727, "2025/1/9 8:2:7", -1.47, -2.37
154629999, 1736409737, "2025/1/9 8:2:17", -1.47, -2.29
